LineId,Label,Timestamp,Date,Node,Time,Type,Component,Level,Content,EventId
471778,KERNMNTF,1126922682,2005.09.16,R53-M1-N8-I:J18-U11,2005-09-16-19.04.42.383248,RAS,KERNEL,FATAL,Lustre mount FAILED : bglio701 : point /p/gb1,E203
334170,-,1121707050,2005.07.18,R27-M1-N5-C:J07-U01,2005-07-18-10.17.30.832168,RAS,KERNEL,INFO,generating core.22378,E168
244828,-,1120937900,2005.07.09,R30-M1-NB-C:J04-U11,2005-07-09-12.38.20.573902,RAS,KERNEL,INFO,generating core.61491,E168
369108,-,1122166543,2005.07.23,R15-M1-NA-C:J13-U11,2005-07-23-17.55.43.355901,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
412443,-,1123110901,2005.08.03,NULL,2005-08-03-16.15.01.559322,RAS,MMCS,ERROR,Ido packet timeout,E177
360635,-,1122164912,2005.07.23,R17-M0-NB-C:J07-U11,2005-07-23-17.28.32.963060,RAS,KERNEL,INFO,15 floating point alignment exceptions,E9
445883,-,1125084614,2005.08.26,R61-M0-NE-C:J13-U11,2005-08-26-12.30.14.694122,RAS,KERNEL,INFO,iar 003a9260 dear 00f2c508,E173
185384,-,1120261993,2005.07.01,R36-M0-N6-C:J14-U11,2005-07-01-16.53.13.249678,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions,E6
647900,APPSEV,1134196361,2005.12.09,R56-M0-NC-I:J18-U01,2005-12-09-22.32.41.040340,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:51602, Link has been severed",E65
63929,-,1118766023,2005.06.14,R06-M0-N2-C:J11-U11,2005-06-14-09.20.23.139780,RAS,KERNEL,FATAL,instruction address: 0x00004ed8,E187
527588,-,1131059573,2005.11.03,R66-M1-NF-C:J11-U11,2005-11-03-15.12.53.245575,RAS,KERNEL,INFO,iar 00105e94 dear 02f5886c,E173
54908,KERNSTOR,1118709662,2005.06.13,R02-M0-NF-C:J03-U11,2005-06-13-17.41.02.421204,RAS,KERNEL,FATAL,data storage interrupt,E98
291332,-,1121308273,2005.07.13,R26-M0-N3-C:J13-U11,2005-07-13-19.31.13.460781,RAS,KERNEL,INFO,generating core.14713,E168
543496,-,1131123569,2005.11.04,R62-M0-N0-C:J07-U11,2005-11-04-08.59.29.997252,RAS,KERNEL,INFO,iar 0010653c dear 0245a2ac,E173
198664,-,1120447539,2005.07.03,R24-M0-N0-C:J07-U01,2005-07-03-20.25.39.864423,RAS,KERNEL,INFO,generating core.16110,E168
370321,-,1122166702,2005.07.23,R12-M0-N4-C:J03-U01,2005-07-23-17.58.22.032535,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
392981,-,1122576364,2005.07.28,R21-M0-N2-C:J14-U11,2005-07-28-11.46.04.650298,RAS,KERNEL,INFO,generating core.10844,E168
463247,-,1125667902,2005.09.02,R70-M1-N4-I:J18-U01,2005-09-02-06.31.42.048397,RAS,APP,FATAL,ciod: LOGIN chdir(/bglscratch/bwallen/SWL/SYS-CALLS/testcases/kernel/syscalls/symlink) failed: No such file or directory,E73
113049,-,1118859318,2005.06.15,R02-M1-N0-C:J12-U11,2005-06-15-11.15.18.923969,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
155303,-,1120071461,2005.06.29,R27-M0-N4-C:J11-U01,2005-06-29-11.57.41.422954,RAS,KERNEL,INFO,1 torus receiver y- input pipe error(s) (dcr 0x02ef) detected and corrected,E18
574747,-,1131582518,2005.11.09,R62-M0-N9-C:J09-U11,2005-11-09-16.28.38.428924,RAS,KERNEL,INFO,iar 00106288 dear 02f80aac,E173
549003,-,1131126702,2005.11.04,R62-M0-N4-C:J07-U01,2005-11-04-09.51.42.576105,RAS,KERNEL,INFO,iar 0010684c dear 02f693dc,E173
509575,-,1130162681,2005.10.24,R46-M0-N9-C:J06-U11,2005-10-24-07.04.41.244832,RAS,KERNEL,INFO,2 L3 directory error(s) (dcr 0x0152) detected and corrected,E11
509146,-,1130123681,2005.10.23,R45-M0-NC-I:J18-U01,2005-10-23-20.14.41.751462,RAS,KERNEL,INFO,ciod: generated 128 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/new_vnm.rts,E69
507416,-,1129895965,2005.10.21,R45-M0-N8-I:J18-U11,2005-10-21-04.59.25.140571,RAS,APP,FATAL,"ciod: Error loading /p/gb1/bwallen/oldcode_newkernel.rts: invalid or missing program image, Permission denied",E57
114421,-,1118911799,2005.06.16,R01-M0-NC-C:J08-U01,2005-06-16-01.49.59.833159,RAS,KERNEL,INFO,generating core.10758,E168
44279,KERNDTLB,1118549493,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-21.11.33.332844,RAS,KERNEL,FATAL,data TLB error interrupt,E15
285341,-,1121252718,2005.07.13,R20-M1-NB-C:J03-U01,2005-07-13-04.05.18.186658,RAS,KERNEL,INFO,112854256 double-hummer alignment exceptions,E6
288566,-,1121256627,2005.07.13,R31-M1-N7-C:J15-U11,2005-07-13-05.10.27.133721,RAS,KERNEL,INFO,generating core.50416,E168
407997,-,1123030924,2005.08.02,R00-M1-N7,2005-08-02-18.02.04.181692,NULL,DISCOVERY,INFO,"Node card VPD check: U11 node in processor card slot J08 do not match. VPD ecid 075904C1037BFFFF04051B0088D4, found 0000000000000000000000000000",E271
369188,-,1122166553,2005.07.23,R13-M0-N3-C:J08-U01,2005-07-23-17.55.53.648369,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
358644,-,1122162181,2005.07.23,R37-M0-NF-C:J15-U01,2005-07-23-16.43.01.066620,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
499255,-,1129162497,2005.10.12,R07-M1-N1-C:J05-U01,2005-10-12-17.14.57.853556,RAS,KERNEL,INFO,suppressing further interrupts of same type,E343
609690,-,1133448287,2005.12.01,R65-M1-ND-C:J04-U01,2005-12-01-06.44.47.600114,RAS,KERNEL,INFO,"10606 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
469670,-,1126410909,2005.09.10,R07-M0-N8-C:J06-U01,2005-09-10-20.55.09.275778,RAS,KERNEL,INFO,"CE sym 33, at 0x127496e0, mask 0x40",E38
578011,-,1131632920,2005.11.10,R31-M1-NB-C:J12-U11,2005-11-10-06.28.40.693288,RAS,KERNEL,INFO,L1 DCACHE summary averages: #ofDirtyLines: 182 out of 1024 #ofDirtyDblWord: 483 out of 4096,E197
291724,-,1121308346,2005.07.13,R22-M1-N2-C:J13-U11,2005-07-13-19.32.26.733494,RAS,KERNEL,INFO,generating core.18941,E168
337395,-,1121792462,2005.07.19,R13-M0-NE-C:J14-U01,2005-07-19-10.01.02.365905,RAS,KERNEL,INFO,"CE sym 23, at 0x1df729e0, mask 0x10",E38
178021,-,1120216608,2005.07.01,R33-M1-N4-C:J11-U11,2005-07-01-04.16.48.793792,RAS,KERNEL,INFO,generating core.26613,E168
119253,-,1119281336,2005.06.20,R02-M1-N9,2005-06-20-08.28.56.204254,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card,E35
148136,-,1119803849,2005.06.26,R01-M0-N7-C:J06-U11,2005-06-26-09.37.29.861591,RAS,KERNEL,INFO,program interrupt: imprecise exception......0,E306
565817,-,1131464332,2005.11.08,R07-M0-ND-C:J16-U01,2005-11-08-07.38.52.361807,RAS,KERNEL,INFO,"CE sym 27, at 0x166a9f20, mask 0x02",E38
250095,-,1120939866,2005.07.09,R27-M0-N5-C:J10-U01,2005-07-09-13.11.06.223427,RAS,KERNEL,INFO,generating core.20121,E168
210872,-,1120490353,2005.07.04,R04-M0-N6-C:J16-U11,2005-07-04-08.19.13.905487,RAS,KERNEL,INFO,generating core.420,E168
150938,-,1119807215,2005.06.26,R01-M1-NC-C:J17-U11,2005-06-26-10.33.35.506247,RAS,KERNEL,INFO,program interrupt: privileged instruction...0,E307
270590,-,1120969581,2005.07.09,R23-M1-N9-C:J04-U11,2005-07-09-21.26.21.317862,RAS,KERNEL,INFO,generating core.7579,E168
230373,-,1120931494,2005.07.09,R33-M0-N5-C:J08-U11,2005-07-09-10.51.34.926229,RAS,KERNEL,INFO,generating core.43954,E168
280295,-,1121172196,2005.07.12,R21-M0-N2-C:J14-U11,2005-07-12-05.43.16.594096,RAS,KERNEL,INFO,generating core.10844,E168
216201,-,1120776157,2005.07.07,R26-M1-N2-C:J04-U01,2005-07-07-15.42.37.830986,RAS,KERNEL,INFO,633716208 double-hummer alignment exceptions,E6
319612,-,1121495865,2005.07.15,R32-M0-NB-C:J15-U11,2005-07-15-23.37.45.885176,RAS,KERNEL,INFO,generating core.6000,E168
503078,APPSEV,1129501532,2005.10.16,R55-M1-NC-I:J18-U01,2005-10-16-15.25.32.424121,RAS,APP,FATAL,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:47490: Link has been severed,E65
504528,-,1129551268,2005.10.17,R02-M0-N4-C:J04-U11,2005-10-17-05.14.28.135870,RAS,KERNEL,INFO,data cache search parity error detected. attempting to correct,E97
389138,-,1122431744,2005.07.26,R01-M0-NE-C:J04-U01,2005-07-26-19.35.44.944857,RAS,KERNEL,INFO,generating core.40967,E168
284068,-,1121252401,2005.07.13,R30-M0-N6-C:J13-U11,2005-07-13-04.00.01.155788,RAS,KERNEL,INFO,114897208 double-hummer alignment exceptions,E6
104637,-,1118773253,2005.06.14,R24-M1-NC-C:J03-U11,2005-06-14-11.20.53.510897,RAS,KERNEL,FATAL,debug wait enable.................0,E118
520151,-,1131058166,2005.11.03,R64-M1-N7-C:J10-U01,2005-11-03-14.49.26.572533,RAS,KERNEL,INFO,iar 00105ea4 dear 02f5882c,E173
636525,-,1133457648,2005.12.01,R00-M0-N9-C:J09-U01,2005-12-01-09.20.48.914098,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
8579,-,1117979293,2005.06.05,R06-M0-NB-C:J03-U01,2005-06-05-06.48.13.126293,RAS,KERNEL,INFO,generating core.2851,E168
586503,-,1132546008,2005.11.20,R25-M1-N7-C:J13-U11,2005-11-20-20.06.48.485539,RAS,KERNEL,INFO,"CE sym 21, at 0x1fca2980, mask 0x40",E38
36264,KERNDTLB,1118540848,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-18.47.28.145237,RAS,KERNEL,FATAL,data TLB error interrupt,E15
611310,-,1133448403,2005.12.01,R66-M0-N9-C:J06-U01,2005-12-01-06.46.43.099070,RAS,KERNEL,INFO,"10664 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
471776,KERNMNTF,1126922681,2005.09.16,R41-M1-N4-I:J18-U01,2005-09-16-19.04.41.601608,RAS,KERNEL,FATAL,Lustre mount FAILED : bglio536 : point /p/gb1,E203
603203,-,1133447907,2005.12.01,R11-M0-N9-C:J16-U01,2005-12-01-06.38.27.156679,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
379497,-,1122256707,2005.07.24,R12-M1-N3-C:J08-U11,2005-07-24-18.58.27.919809,RAS,KERNEL,INFO,generating core.37802,E168
417005,-,1123440300,2005.08.07,UNKNOWN_LOCATION,2005-08-07-11.45.00.502070,NULL,DISCOVERY,INFO,Ido chip status changed: FF:F2:9F:16:E1:4F:00:0D:60:E9:1E:B0 ip=10.1.3.176 v=13 t=4 status=M Sun Aug 07 11:34:18 PDT 2005,E221
262590,-,1120968021,2005.07.09,R31-M1-N2-C:J11-U11,2005-07-09-21.00.21.528753,RAS,KERNEL,INFO,generating core.27253,E168
562932,-,1131367427,2005.11.07,R45-M0-N7-C:J15-U11,2005-11-07-04.43.47.265596,RAS,KERNEL,INFO,"CE sym 23, at 0x09e7ff00, mask 0x03",E38
635229,-,1133455634,2005.12.01,R23-M0-NE-C:J07-U11,2005-12-01-08.47.14.856124,RAS,KERNEL,INFO,"10742 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
72627,-,1118768344,2005.06.14,R25-M1-N8-C:J06-U11,2005-06-14-09.59.04.784287,RAS,KERNEL,FATAL,exception syndrome register: 0x00800000,E145
367333,-,1122166016,2005.07.23,R11-M1-NA-C:J02-U11,2005-07-23-17.46.56.640733,RAS,KERNEL,INFO,generating core.11535,E168
657066,-,1135677723,2005.12.27,R37-M1-NC-C:J02-U11,2005-12-27-02.02.03.656825,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
259161,-,1120957745,2005.07.09,R00-M1-N4-C:J09-U01,2005-07-09-18.09.05.410225,RAS,KERNEL,INFO,generating core.3382,E168
593775,APPSEV,1132912163,2005.11.25,R70-M1-N0-I:J18-U01,2005-11-25-01.49.23.559679,RAS,APP,FATAL,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:54004, Link has been severed",E65
514999,-,1130861305,2005.11.01,R70-M0-ND-C:J03-U01,2005-11-01-08.08.25.779875,RAS,KERNEL,INFO,"CE sym 13, at 0x18be56e0, mask 0x20",E38
275678,-,1121006539,2005.07.10,R21-M1-NE-C:J05-U11,2005-07-10-07.42.19.137813,RAS,KERNEL,INFO,generating core.20543,E168
115098,-,1118915999,2005.06.16,R21-M0-N9-C:J04-U11,2005-06-16-02.59.59.431041,RAS,KERNEL,INFO,generating core.5643,E168
322380,-,1121496469,2005.07.15,R11-M1-N6-C:J14-U01,2005-07-15-23.47.49.675300,RAS,KERNEL,INFO,generating core.9356,E168
78601,-,1118769966,2005.06.14,R27-M0-NF-C:J05-U11,2005-06-14-10.26.06.195139,RAS,KERNEL,FATAL,store operation.............................1,E341
9496,-,1117982600,2005.06.05,R32-M1-N7-C:J16-U01,2005-06-05-07.43.20.415769,RAS,KERNEL,INFO,generating core.6368,E168
150345,-,1119807061,2005.06.26,R36-M1-NB-C:J14-U01,2005-06-26-10.31.01.844420,RAS,KERNEL,INFO,exception syndrome register: 0x08000000,E145
273401,-,1120972973,2005.07.09,R00-M1-N2-C:J08-U11,2005-07-09-22.22.53.589200,RAS,KERNEL,INFO,generating core.3630,E168
555232,-,1131132987,2005.11.04,R63-M0-NF-C:J17-U11,2005-11-04-11.36.27.151912,RAS,KERNEL,INFO,iar 00106570 dear 0245a39c,E173
616078,-,1133448684,2005.12.01,R27-M0-N0-C:J15-U11,2005-12-01-06.51.24.883005,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
434301,KERNTERM,1124866705,2005.08.23,R42-M1-N0-C:J12-U11,2005-08-23-23.58.25.183212,RAS,KERNEL,FATAL,rts: kernel terminated for reason 1001,E324
528825,-,1131059730,2005.11.03,R67-M0-NE-C:J09-U01,2005-11-03-15.15.30.363709,RAS,KERNEL,INFO,iar 00106210 dear 0244c26c,E173
17203,-,1118070565,2005.06.06,R21-M1-NC-C:J05-U11,2005-06-06-08.09.25.895301,RAS,KERNEL,INFO,generating core.10783,E168
378565,-,1122256516,2005.07.24,R32-M1-NE-C:J08-U11,2005-07-24-18.55.16.019377,RAS,KERNEL,INFO,generating core.58166,E168
292115,-,1121308402,2005.07.13,R26-M1-ND-C:J05-U01,2005-07-13-19.33.22.960393,RAS,KERNEL,INFO,generating core.17707,E168
170272,-,1120148804,2005.06.30,R26-M0-NB-C:J04-U01,2005-06-30-09.26.44.152888,RAS,KERNEL,INFO,generating core.14603,E168
37771,KERNDTLB,1118542463,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-19.14.23.924529,RAS,KERNEL,FATAL,data TLB error interrupt,E15
493075,-,1128170251,2005.10.01,R77-M0-NC-I:J18-U11,2005-10-01-05.37.31.801822,RAS,APP,FATAL,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts: invalid or missing program image, Permission denied",E57
190739,-,1120265556,2005.07.01,R31-M0-N9-C:J15-U01,2005-07-01-17.52.36.623333,RAS,KERNEL,INFO,458720 double-hummer alignment exceptions,E6
439571,-,1125083636,2005.08.26,R65-M1-N6-C:J04-U01,2005-08-26-12.13.56.090375,RAS,KERNEL,INFO,iar 003a9254 dear 00f06408,E173
359974,-,1122164829,2005.07.23,R15-M1-N5-C:J16-U11,2005-07-23-17.27.09.269649,RAS,KERNEL,INFO,15 floating point alignment exceptions,E9
496307,-,1128619439,2005.10.06,R67-M0-N7-C:J08-U11,2005-10-06-10.23.59.760335,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E354
145799,-,1119803243,2005.06.26,R34-M1-N7-C:J11-U01,2005-06-26-09.27.23.742011,RAS,KERNEL,INFO,program interrupt: trap instruction.........0,E308
260189,-,1120958460,2005.07.09,R25-M0-NE-C:J06-U01,2005-07-09-18.21.00.792078,RAS,KERNEL,INFO,generating core.8846,E168
486702,-,1127265319,2005.09.20,R34-M1-NC-I:J18-U01,2005-09-20-18.15.19.736648,RAS,APP,FATAL,ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05) failed: No such file or directory,E73
254740,-,1120953187,2005.07.09,R23-M0-NE-C:J15-U01,2005-07-09-16.53.07.670827,RAS,KERNEL,INFO,generating core.9132,E168
454107,-,1125222353,2005.08.28,R43-M1-NE-C:J04-U01,2005-08-28-02.45.53.195318,RAS,KERNEL,INFO,28033292 double-hummer alignment exceptions,E6
14726,-,1117989640,2005.06.05,R37-M1-NC-C:J08-U11,2005-06-05-09.40.40.469066,RAS,KERNEL,INFO,generating core.4750,E168
597488,-,1133307797,2005.11.29,R53-M0-N0-I:J18-U11,2005-11-29-15.43.17.616098,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E221
327745,-,1121598710,2005.07.17,R17-M0-N2-C:J16-U11,2005-07-17-04.11.50.492718,RAS,KERNEL,INFO,generating core.53932,E168
300358,-,1121311372,2005.07.13,R36-M1-N8-C:J17-U01,2005-07-13-20.22.52.096262,RAS,KERNEL,INFO,generating core.15652,E168
405305,-,1122581255,2005.07.28,R21-M1-NF-C:J14-U01,2005-07-28-13.07.35.760123,RAS,KERNEL,INFO,generating core.4616,E168
381001,KERNTERM,1122322449,2005.07.25,R35-M0-N0-C:J04-U01,2005-07-25-13.14.09.775000,RAS,KERNEL,FATAL,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=5569, cpu=16, index=2751410067, total=269102552",E324
86572,-,1118770948,2005.06.14,R27-M0-NF-C:J07-U11,2005-06-14-10.42.28.672363,RAS,KERNEL,FATAL,"problem state (0=sup,1=usr).......0",E301
618792,-,1133454587,2005.12.01,R01-M0-NA-C:J11-U01,2005-12-01-08.29.47.009150,RAS,KERNEL,INFO,"10708 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
41882,KERNDTLB,1118546955,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-20.29.15.368554,RAS,KERNEL,FATAL,data TLB error interrupt,E15
424176,-,1123915835,2005.08.12,R46-M0-N4-I:J18-U11,2005-08-12-23.50.35.574746,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",E54
253165,-,1120940548,2005.07.09,R17-M1-ND-C:J17-U01,2005-07-09-13.22.28.195550,RAS,KERNEL,INFO,generating core.10824,E168
528273,-,1131059649,2005.11.03,R67-M0-N0-C:J13-U11,2005-11-03-15.14.09.122056,RAS,KERNEL,INFO,iar 00106210 dear 0244c26c,E173
19421,-,1118082097,2005.06.06,R02-M1-N0-C:J12-U11,2005-06-06-11.21.37.754181,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
503599,-,1129549623,2005.10.17,R02-M0-N4-C:J04-U11,2005-10-17-04.47.03.509294,RAS,KERNEL,INFO,data cache search parity error detected. attempting to correct,E97
61347,KERNSTOR,1118765421,2005.06.14,R07-M1-N6-C:J15-U01,2005-06-14-09.10.21.479166,RAS,KERNEL,FATAL,data storage interrupt,E98
528619,-,1131059698,2005.11.03,R66-M0-N9-C:J13-U11,2005-11-03-15.14.58.962366,RAS,KERNEL,INFO,iar 00106210 dear 0244c26c,E173
108292,-,1118783481,2005.06.14,R33-M0-N8-C:J12-U01,2005-06-14-14.11.21.269247,RAS,KERNEL,INFO,generating core.11973,E168
477965,-,1127243352,2005.09.20,NULL,2005-09-20-12.09.12.560471,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E221
219079,-,1120788374,2005.07.07,R26-M0-NB-C:J14-U11,2005-07-07-19.06.14.935406,RAS,KERNEL,INFO,generating core.63032,E168
613869,-,1133448504,2005.12.01,R60-M0-N9-C:J02-U01,2005-12-01-06.48.24.382181,RAS,KERNEL,INFO,"10662 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
329456,-,1121599093,2005.07.17,R07-M0-N3-C:J15-U11,2005-07-17-04.18.13.864613,RAS,KERNEL,INFO,generating core.14048,E168
82081,-,1118770391,2005.06.14,R27-M1-NE-C:J11-U01,2005-06-14-10.33.11.781443,RAS,KERNEL,FATAL,program interrupt: imprecise exception......0,E306
148534,-,1119803950,2005.06.26,R34-M0-N3-C:J14-U01,2005-06-26-09.39.10.455034,RAS,KERNEL,INFO,program interrupt: fp compare...............0,E303
105216,-,1118773382,2005.06.14,R25-M0-N0-C:J06-U01,2005-06-14-11.23.02.494116,RAS,KERNEL,FATAL,debug interrupt enable............0,E117
553529,-,1131129681,2005.11.04,R62-M0-NB-C:J05-U01,2005-11-04-10.41.21.690972,RAS,KERNEL,INFO,iar 00106370 dear 0246a96c,E173
586772,-,1132547363,2005.11.20,R06-M0-N4-I:J18-U01,2005-11-20-20.29.23.769033,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV,E69
588182,-,1132584858,2005.11.21,R26-M0-N0-I:J18-U11,2005-11-21-06.54.18.996802,RAS,KERNEL,INFO,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),E205
544832,-,1131125487,2005.11.04,R62-M0-NF-C:J08-U11,2005-11-04-09.31.27.449872,RAS,KERNEL,INFO,iar 00106848 dear 0245ce0c,E173
226590,-,1120928365,2005.07.09,R36-M1-N4-C:J10-U01,2005-07-09-09.59.25.531821,RAS,KERNEL,INFO,generating core.14149,E168
224755,-,1120924540,2005.07.09,R27-M0-N3-C:J12-U11,2005-07-09-08.55.40.516188,RAS,KERNEL,INFO,generating core.10585,E168
395440,-,1122577026,2005.07.28,R22-M0-N1-C:J14-U01,2005-07-28-11.57.06.137678,RAS,KERNEL,INFO,generating core.16328,E168
298254,-,1121311041,2005.07.13,R27-M0-NB-C:J13-U11,2005-07-13-20.17.21.266306,RAS,KERNEL,INFO,generating core.26937,E168
364800,-,1122165582,2005.07.23,R11-M1-N8-C:J08-U11,2005-07-23-17.39.42.178120,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
232618,-,1120932779,2005.07.09,R37-M0-NB-C:J14-U01,2005-07-09-11.12.59.469284,RAS,KERNEL,INFO,generating core.46608,E168
271692,-,1120969757,2005.07.09,R31-M1-N0-C:J02-U01,2005-07-09-21.29.17.161709,RAS,KERNEL,INFO,generating core.28231,E168
113304,-,1118860020,2005.06.15,R02-M1-N0-C:J12-U11,2005-06-15-11.27.00.977032,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
24717,-,1118178724,2005.06.07,R25-M1-NB-C:J02-U11,2005-06-07-14.12.04.858743,RAS,KERNEL,INFO,generating core.5835,E168
170413,-,1120148830,2005.06.30,R22-M1-NB-C:J15-U11,2005-06-30-09.27.10.787181,RAS,KERNEL,INFO,generating core.3000,E168
557412,-,1131141893,2005.11.04,R62-M0-N9-C:J15-U01,2005-11-04-14.04.53.490374,RAS,KERNEL,INFO,iar 001007a8 dear 0659c5cc,E173
626489,-,1133455056,2005.12.01,R71-M1-NA-C:J13-U01,2005-12-01-08.37.36.444919,RAS,KERNEL,INFO,"10676 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
392738,-,1122576311,2005.07.28,R31-M0-NB-C:J16-U01,2005-07-28-11.45.11.864894,RAS,KERNEL,INFO,generating core.6144,E168
224605,-,1120924509,2005.07.09,R27-M0-N5-C:J12-U01,2005-07-09-08.55.09.077404,RAS,KERNEL,INFO,generating core.9545,E168
645742,-,1134119448,2005.12.09,R54-M1-NC-C:J12-U11,2005-12-09-01.10.48.439574,RAS,KERNEL,INFO,"4 ddr error(s) detected and corrected on rank 0, symbol 19 over 1206 seconds",E4
78450,-,1118769948,2005.06.14,R26-M1-N9-C:J04-U01,2005-06-14-10.25.48.768138,RAS,KERNEL,FATAL,store operation.............................1,E341
14744,-,1117989643,2005.06.05,R36-M1-N0-C:J03-U11,2005-06-05-09.40.43.532399,RAS,KERNEL,INFO,generating core.8127,E168
21906,-,1118122905,2005.06.06,R20-M0-N5-C:J04-U01,2005-06-06-22.41.45.804536,RAS,KERNEL,INFO,generating core.3363,E168
414942,-,1123184278,2005.08.04,R10-M0-ND,2005-08-04-12.37.58.106267,NULL,DISCOVERY,ERROR,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,E266
414354,-,1123178319,2005.08.04,R47-M0-N4,2005-08-04-10.58.39.126030,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card,E35
28477,-,1118343779,2005.06.09,R16-M1-NB-C:J11-U11,2005-06-09-12.02.59.055829,RAS,KERNEL,INFO,generating core.19257,E168
205568,-,1120469753,2005.07.04,R25-M0-N6-C:J10-U11,2005-07-04-02.35.53.952462,RAS,KERNEL,INFO,generating core.8925,E168
262921,-,1120968074,2005.07.09,R20-M0-NE-C:J11-U01,2005-07-09-21.01.14.363037,RAS,KERNEL,INFO,generating core.12845,E168
475092,-,1127243190,2005.09.20,NULL,2005-09-20-12.06.30.752616,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E221
226345,-,1120928318,2005.07.09,R32-M1-NB-C:J03-U11,2005-07-09-09.58.38.613977,RAS,KERNEL,INFO,generating core.15283,E168
177023,-,1120216445,2005.07.01,R25-M1-NE-C:J17-U01,2005-07-01-04.14.05.231452,RAS,KERNEL,INFO,generating core.4268,E168
274146,-,1120974030,2005.07.09,R01-M1-NC-C:J12-U01,2005-07-09-22.40.30.396475,RAS,KERNEL,INFO,generating core.2309,E168
311687,-,1121408318,2005.07.14,R07-M1-NC-I:J18-U01,2005-07-14-23.18.38.954771,RAS,APP,FATAL,ciod: Error creating node map from file /p/gb2/pakin1/contention-32768cpes-torus/xyzt-1x1x32768x1.map: Bad address,E45
430601,APPSEV,1124721567,2005.08.22,R04-M1-NC-I:J18-U11,2005-08-22-07.39.27.824764,RAS,APP,FATAL,ciod: Error reading message prefix after LOGIN_MESSAGE on CioStream socket to 172.16.96.116:53461: Link has been severed,E65
